"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20221","11110680","창신2동","2112817","05","877830000","334823000","3303000","6843000","175134000","1066000","4386000","16320000","22733000","12147000","301075000"
"20221","11110710","숭인2동","2607311","06","1562885000","569506000","136861000","19986000","126779000","6928000","6749000","29426000","112065000","39539000","515046000"
"20221","11140665","동화동","3621349","07","1464973000","565709000","27915000","141598000","195432000","14824000","29284000","16399000","103467000","58125000","312220000"
"20221","11140680","중림동","4435938","08","2074061000","322279000","79783000","44109000","376879000","25800000","54011000","33496000","388707000","41492000","707505000"
"20221","11200660","성수1가2동","3263294","07","7303420000","2107237000","253307000","87312000","674652000","521156000","79787000","151280000","346827000","328323000","2753539000"
"20221","11215740","중곡1동","2542359","06","3888581000","1551924000","146368000","108401000","373244000","492566000","31651000","151910000","183061000","153847000","695609000"
"20221","11215810","광장동","5284540","09","3526626000","1106739000","31929000","25511000","295006000","244280000","398100000","46564000","249684000","165705000","963108000"
"20221","11215860","구의2동","2948328","06","3943990000","1367850000","78398000","24753000","373081000","61053000","205617000","57151000","568767000","170404000","1036916000"
"20221","11230610","답십리2동","3049260","07","5059788000","1553137000","26958000","50669000","866281000","1212896000","162891000","74113000","241856000","217623000","653364000"
"20221","11230705","청량리동","2860315","06","3842343000","862466000","65754000","39588000","1120223000","595763000","57177000","49291000","160484000","98168000","793429000"
"20221","11260565","면목본동","2336892","05","4095507000","1323305000","97079000","91853000","825800000","67252000","66557000","101695000","184995000","151917000","1185054000"
"20221","11260680","신내1동","2780491","06","4740467000","1711615000","43112000","33934000","579408000","315717000","355653000","90545000","293241000","175398000","1141844000"
"20221","11290525","성북동","3470748","07","2633852000","736797000","105971000","89703000","223043000","8806000","180387000","13140000","134754000","116403000","1024848000"
"20221","11290630","정릉2동","2934717","06","3046105000","1519749000","32139000","30213000","273555000","292408000","156053000","54235000","116383000","98230000","473140000"
"20221","11290640","정릉3동","2482564","06","1406444000","472033000","6976000","16985000","46136000","59691000","158336000","40669000","98577000","39756000","467285000"
"20221","11305555","송천동","2444557","06","4181542000","1319196000","57982000","42464000","843337000","336453000","188769000","75775000","240561000","224996000","852009000"
"20221","11305645","우이동","2457144","06","2682612000","750174000","33948000","15112000","175685000","53916000","21069000","33488000","193001000","384605000","1021614000"
"20221","11320512","창2동","2551630","06","2893661000","1021601000","34699000","30877000","705816000","222528000","102829000","47305000","147656000","56826000","523524000"
"20221","11320515","창5동","3298026","07","5845596000","1254492000","73941000","185541000","1129285000","734738000","622806000","100352000","321148000","263343000","1159950000"
"20221","11350560","월계1동","2777397","06","4304484000","1218008000","18770000","8045000","511939000","307888000","102658000","156640000","315736000","263609000","1401191000"
"20221","11350570","월계2동","2728093","06","1656231000","528699000","11926000","17733000","152854000","0","559250000","17338000","47671000","67333000","253427000"
"20221","11350600","공릉2동","3394877","07","6886434000","2180693000","36335000","40003000","528367000","677560000","493753000","155484000","858893000","274191000","1641155000"
"20221","11350665","상계3?4동","2644186","06","1361399000","747077000","25250000","67132000","96416000","14201000","54805000","42035000","55416000","34729000","224338000"
"20221","11440590","용강동","4787212","08","5653016000","1214546000","33270000","60106000","1051688000","261339000","451369000","112864000","434268000","158904000","1874662000"
"20221","11440720","성산1동","2814646","06","3348124000","971466000","69313000","279913000","394502000","384247000","161613000","37670000","245058000","55040000","749302000"
"20221","11440740","상암동","4158486","08","16493615000","1540148000","66796000","161554000","1127059000","120460000","2556067000","148553000","7332377000","549835000","2890766000"
"20221","11470530","목3동","3101712","07","5410152000","2641641000","118967000","96371000","1030926000","16739000","127014000","95484000","334939000","161243000","786828000"
"20221","11470550","목5동","5987821","09","10192629000","1854255000","74336000","23771000","3274990000","31865000","3431385000","21130000","322229000","130659000","1028009000"
"20221","11470590","신월4동","2639083","06","2364509000","441478000","16247000","15427000","367948000","629711000","102944000","69941000","41005000","52798000","627010000"
"20221","11470630","신정2동","4725315","08","3736735000","1270149000","13947000","6162000","525690000","147201000","670209000","18288000","160529000","86498000","838062000"
"20221","11500550","화곡2동","2385531","05","2271308000","697258000","19740000","169820000","240403000","682675000","116711000","15528000","103434000","26180000","199559000"
"20221","11530550","구로4동","2617060","06","4420372000","1824227000","167851000","113099000","649118000","82747000","111428000","122143000","276732000","78433000","994594000"
"20221","11560610","양평1동","3508250","07","3823480000","765405000","29185000","20734000","568510000","953968000","96371000","12563000","260557000","169664000","946523000"
"20221","11560670","신길5동","2656511","06","1530580000","206365000","49842000","70123000","52603000","706712000","48880000","11367000","28438000","13415000","342835000"
"20221","11560700","대림1동","2582442","06","4025698000","1705475000","38265000","142847000","1409495000","10997000","56382000","26468000","138202000","43552000","454015000"
"20221","11590540","상도2동","3826699","08","3931600000","1350456000","44721000","124318000","762131000","71165000","290123000","77100000","198985000","198875000","813726000"
"20221","11620665","서림동","2530625","06","2129348000","736321000","23943000","8333000","62986000","314379000","353924000","13509000","178084000","14943000","422926000"
"20221","11620725","조원동","2523192","06","4119266000","859359000","30688000","111079000","688179000","74279000","75412000","209120000","258960000","468929000","1343261000"
"20221","11620765","미성동","2676537","06","3548735000","1019745000","194994000","82073000","711188000","255428000","150886000","94657000","209325000","125148000","705291000"
"20221","11650590","방배본동","4856162","08","14367286000","1040928000","88764000","156966000","775235000","623260000","302450000","67431000","281723000","9990215000","1040314000"
"20221","11650621","방배4동","4557937","08","5166344000","792984000","85463000","85183000","1661015000","104698000","452972000","57051000","530699000","349903000","1046376000"
"20221","11650651","양재1동","4173236","08","9467975000","1667624000","205862000","69376000","2504074000","493122000","846010000","151238000","639332000","733326000","2158011000"
"20221","11680650","역삼2동","5367397","09","750984288000","1835586000","139925000","382398000","4302332000","673411000","455293000","147458000","63756004000","675820074000","3471807000"
"20221","11680670","개포2동","5195802","09","1978946000","776766000","15382000","2142000","345682000","20201000","173867000","23850000","110708000","77904000","432444000"
"20221","11680730","일원1동","3022931","07","2060260000","432118000","19559000","30489000","553602000","155713000","54822000","63967000","101688000","59565000","588737000"
"20221","11680750","수서동","3847379","08","46351740000","832716000","46381000","119378000","2084152000","15952666000","50820000","46488000","26082914000","134429000","1001796000"
"20221","11710580","송파1동","3129216","07","7963216000","1712933000","117792000","133140000","1468178000","138480000","263036000","163224000","556277000","383125000","3027031000"
"20221","11710632","가락2동","3910198","08","5478388000","1540159000","26288000","119903000","1129925000","358306000","479877000","76200000","224833000","272143000","1250754000"
"20221","11740690","둔촌1동","3596734","07","19949000","1171000","980000","0","0","0","1062000","0","11376000","1840000","3520000"
"20221","11110615","종로1?2?3?4가동","3245251","07","218198232000","3504917000","5239759000","1055750000","5817948000","896980000","1424334000","1168416000","155302026000","31603082000","12185020000"
"20221","11110650","혜화동","3333112","07","7226123000","1484596000","155190000","49069000","1563307000","59578000","284835000","330869000","453067000","296969000","2548643000"
"20221","11140570","필동","3033044","07","3487645000","652671000","2780000","135000000","284231000","170559000","71224000","157674000","277526000","59290000","1676690000"
"20221","11140625","다산동","2679845","06","2821500000","798905000","10111000","63483000","545344000","22996000","92280000","56782000","151583000","100698000","979318000"
"20221","11140635","약수동","3894878","08","2264564000","932394000","12499000","3243000","468069000","8339000","56730000","27684000","206615000","82304000","466687000"
"20221","11170560","원효로1동","4450695","08","2479871000","419411000","90354000","387471000","159492000","72888000","68395000","68291000","170722000","101913000","940934000"
"20221","11200535","왕십리도선동","4015131","08","7171798000","1534675000","268015000","67490000","1794564000","325503000","308983000","143592000","476927000","455751000","1796298000"
"20221","11215760","중곡3동","2390961","05","2320364000","644774000","27515000","64216000","332548000","467310000","105090000","70763000","113287000","100220000","394641000"
"20221","11215780","능동","2846023","06","5149408000","719757000","38422000","340630000","1078994000","1274662000","50905000","104488000","370137000","56192000","1115221000"
"20221","11215847","자양4동","2795134","06","5987117000","1720428000","194084000","27855000","772300000","26450000","79255000","127456000","519351000","334059000","2185879000"
"20221","11215850","구의1동","2683701","06","3537475000","922972000","69310000","141774000","403353000","66347000","49022000","198694000","175117000","117818000","1393068000"
"20221","11260550","면목5동","2233073","05","2060784000","268342000","8189000","55697000","82730000","1337694000","29744000","10734000","68776000","23905000","174973000"
"20221","11260570","면목7동","2655671","06","3620786000","1563279000","64065000","33405000","715802000","18678000","132899000","65943000","157121000","212036000","657558000"
"20221","11260580","상봉1동","2969913","06","3120991000","1643189000","37064000","32808000","631944000","27258000","82430000","14610000","46642000","120034000","485012000"
"20221","11260655","망우본동","2443681","06","6511233000","1630593000","241418000","292993000","1886425000","167810000","450876000","165516000","238033000","187481000","1250088000"
"20221","11290575","동선동","2821008","06","9013217000","1251804000","556240000","73876000","2148289000","22282000","447428000","351930000","766936000","573348000","2821084000"
"20221","11290650","정릉4동","3038165","07","3245919000","1085536000","28282000","12641000","530705000","652957000","93076000","32131000","115997000","71464000","623130000"
"20221","11290705","종암동","3381883","07","5243396000","2055803000","30832000","43276000","551471000","518144000","267945000","68919000","297404000","160639000","1248963000"
"20221","11305615","수유1동","2220463","05","4183760000","1907570000","116594000","47003000","340940000","500462000","22953000","27526000","327237000","210812000","682663000"
"20221","11305660","인수동","2359990","05","2217247000","977014000","29489000","26989000","280752000","156403000","80101000","26527000","86246000","50737000","502989000"
"20221","11350621","중계1동","4623227","08","4174234000","731917000","41691000","249218000","360441000","52845000","1633592000","7193000","313981000","48152000","735204000"
"20221","11350700","상계8동","3153561","07","1258213000","508190000","36359000","15885000","237953000","1380000","176303000","3286000","104302000","11900000","162655000"
"20221","11380520","불광1동","3182963","07","5653104000","1326519000","96171000","445113000","1578296000","7737000","243913000","138885000","391950000","337053000","1087467000"
"20221","11380580","응암1동","2726133","06","5319594000","1211553000","45727000","101555000","1543378000","26526000","500046000","70471000","339228000","331555000","1149555000"
"20221","11410700","남가좌2동","3237719","07","3778650000","1682799000","60563000","57319000","407328000","58020000","232687000","68918000","170351000","230840000","809825000"
"20221","11470570","신월2동","2727225","06","2348401000","1193762000","33375000","50885000","337070000","163639000","104081000","6816000","72661000","55643000","330469000"
"20221","11470640","신정3동","3158844","07","4138067000","1611136000","86660000","62313000","993245000","96004000","369462000","45234000","221409000","115792000","536812000"
"20221","11500570","화곡4동","2423768","05","3854461000","1029641000","100189000","189645000","545340000","632801000","124127000","96048000","313547000","122852000","700271000"
"20221","11500603","가양1동","3560388","07","55307212000","3188307000","157274000","294514000","22709598000","1331431000","271048000","768594000","7649424000","11804903000","7132119000"
"20221","11530750","개봉2동","3068971","07","2984991000","981564000","70159000","65780000","682370000","17729000","219227000","67021000","100744000","125380000","655017000"
"20221","11530790","수궁동","2682295","06","2228925000","619586000","18537000","7193000","132844000","552161000","473024000","39453000","53747000","30095000","302285000"
"20221","11545640","독산4동","2255044","05","1738242000","321971000","15018000","37940000","323119000","194880000","41590000","101912000","128116000","88222000","485474000"
"20221","11560650","신길3동","3085442","07","3027647000","1048517000","56389000","131376000","690385000","326215000","116604000","24225000","88681000","61420000","483835000"
"20221","11560690","신길7동","3616070","07","1911894000","820197000","7721000","20160000","220400000","201594000","141681000","13183000","56757000","85878000","344323000"
"20221","11590510","노량진1동","3583099","07","5925009000","1991077000","38711000","44501000","429362000","31974000","866990000","207667000","338795000","264240000","1711692000"
"20221","11590640","사당3동","3890035","08","2395443000","1153995000","26279000","43495000","105815000","12340000","200417000","19676000","124998000","61088000","647340000"
"20221","11620545","청림동","3682775","07","1293775000","854637000","4593000","663000","43658000","750000","104131000","12629000","69042000","22213000","181459000"
"20221","11620585","낙성대동","3225725","07","6950818000","874704000","60697000","68954000","1246971000","125364000","65082000","319111000","294901000","293273000","3601761000"
"20221","11620695","신림동","2434279","05","7600896000","1899469000","150487000","125285000","1595448000","66460000","89337000","425469000","809915000","494487000","1944539000"
"20221","11620735","대학동","2622408","06","6015653000","2529076000","24821000","12547000","802622000","10668000","307232000","163503000","387400000","163942000","1613842000"
"20221","11650560","반포1동","5338302","09","7502618000","1016272000","38429000","39147000","3817697000","215565000","362226000","70738000","749069000","271800000","921675000"
"20221","11650600","방배1동","4069239","08","5868683000","1858159000","60692000","101721000","1206178000","198540000","356372000","74990000","386930000","436638000","1188463000"
"20221","11650610","방배2동","3864301","08","84909983000","955773000","63840000","38328000","488540000","203991000","521610000","168309000","79829531000","201391000","2438670000"
"20221","11680531","논현2동","3973993","08","19814942000","1835178000","835043000","406830000","5943936000","742005000","571501000","729935000","2101647000","2253662000","4395205000"
"20221","11680590","삼성2동","5055114","09","11650119000","2131765000","964774000","964087000","2366887000","415448000","834097000","166713000","968737000","830474000","2007137000"
"20221","11710520","풍납2동","3891704","08","4571374000","1113704000","17660000","14131000","2602616000","57441000","160706000","22778000","177342000","55156000","349840000"
"20221","11710540","마천1동","2435636","05","1789393000","758700000","23405000","34668000","573170000","26673000","61143000","23641000","36794000","21985000","229214000"
"20221","11710570","오금동","3510674","07","6594181000","1550748000","83404000","356401000","1123987000","1025842000","800445000","51320000","305436000","104195000","1192403000"
"20221","11710631","가락1동","4973588","09","5109509000","3167477000","35150000","175299000","661258000","4478000","110277000","22004000","159965000","345581000","428020000"
"20221","11740520","상일동","3690212","07","3084249000","1237638000","15863000","93582000","318736000","92637000","233549000","46608000","428342000","53263000","564031000"
"20221","11740560","고덕2동","2465499","06","2435304000","877898000","22217000","68118000","580521000","39138000","213599000","16561000","114994000","82846000","419412000"
"20221","11740590","암사3동","4470889","08","1284392000","441912000","23370000","42929000","82692000","3485000","314009000","0","109742000","54982000","211271000"
"20221","11740600","천호1동","2473111","06","2298409000","618435000","85311000","88638000","393932000","25229000","187296000","33665000","302881000","122935000","440087000"
"20221","11740700","둔촌2동","3414406","07","3712857000","797799000","58591000","105548000","516771000","716781000","116609000","38980000","308354000","241690000","811734000"
"20221","11110530","사직동","5007768","09","51345610000","1253072000","388571000","33148000","1280121000","444563000","184159000","252043000","1484501000","41740524000","4284908000"
"20221","11110560","평창동","4504006","08","2167504000","736752000","38577000","35449000","263434000","133459000","135304000","19984000","147003000","71573000","585969000"
"20221","11140550","명동","3733600","07","62275801000","2000762000","749601000","3621525000","2866987000","1638802000","24520438000","204881000","8702615000","12035069000","5935121000"
"20221","11140580","장충동","2895026","06","1880750000","233634000","74003000","21043000","24002000","392273000","4725000","10236000","133735000","90724000","896375000"
"20221","11140605","을지로동","3082514","07","24569685000","998313000","121143000","283916000","631926000","21349000","75157000","467387000","19237213000","58062000","2675219000"
"20221","11140650","신당5동","3027979","07","1936505000","440636000","25487000","10233000","270716000","179090000","21260000","69799000","205549000","54213000","659522000"
"20221","11170520","용산2가동","2540319","06","112538680000","111356118000","27843000","11982000","31865000","1680000","36314000","42835000","134678000","17180000","878185000"
"20221","11170555","청파동","2608804","06","2433664000","612869000","28421000","24945000","294915000","81388000","57970000","42165000","175776000","145327000","969888000"
"20221","11170570","원효로2동","3817026","08","779248000","191893000","3480000","64744000","30219000","160745000","74447000","12677000","36636000","14628000","189779000"
"20221","11170630","이촌1동","5974291","09","2474216000","882885000","47359000","7275000","419889000","2081000","166023000","59352000","187595000","126966000","574791000"
"20221","11200560","행당1동","3900841","08","5440792000","978739000","165646000","147829000","1111086000","83543000","443005000","41266000","503642000","368174000","1597862000"
"20221","11200645","옥수동","4836487","08","3389692000","1331188000","46982000","14050000","545582000","56933000","247668000","25632000","188722000","154307000","778628000"
"20221","11230570","전농2동","3136080","07","1360599000","371353000","46848000","5916000","244046000","5223000","87236000","25070000","169750000","43285000","361872000"
"20221","11290580","돈암1동","3583117","07","955561000","312325000","14017000","2089000","174835000","1025000","138490000","0","30566000","75022000","207192000"
"20221","11290620","정릉1동","3341356","07","1393556000","476664000","5070000","12294000","164430000","149202000","109312000","19114000","76315000","53975000","327180000"
"20221","11290660","길음1동","4462339","08","4154343000","2332144000","39781000","8262000","500914000","2496000","380091000","31300000","143540000","167943000","547872000"
"20221","11290685","길음2동","3736133","07","5781003000","432289000","81120000","81267000","837062000","206503000","249857000","1738000","3083173000","211203000","596791000"
"20221","11290725","월곡2동","3138026","07","4780042000","1604184000","70943000","72007000","679056000","496109000","91050000","81262000","355433000","172670000","1157328000"
"20221","11305535","미아동","2318870","05","4501656000","841608000","186182000","73675000","1397789000","299059000","89718000","117604000","202120000","228543000","1065358000"
"20221","11305575","삼각산동","3734477","07","2260873000","970501000","21361000","7634000","311075000","870000","273484000","13391000","101806000","121167000","439584000"
"20221","11305608","번3동","2548326","06","1985307000","1025605000","42414000","8110000","103322000","312908000","52427000","7558000","73111000","13486000","346366000"
"20221","11305625","수유2동","2577008","06","1665277000","586978000","30131000","35918000","191751000","70474000","73449000","48598000","114169000","53023000","460786000"
"20221","11305635","수유3동","2205999","05","8350203000","1355366000","251723000","119757000","1234304000","770308000","41278000","773502000","543666000","356780000","2903519000"
"20221","11320521","도봉1동","2275377","05","3717751000","1108529000","14926000","26114000","202788000","769452000","43273000","68419000","385426000","40894000","1057930000"
"20221","11320522","도봉2동","2811820","06","2223877000","1039655000","100347000","13528000","207092000","139196000","91805000","42432000","93601000","51874000","444347000"
"20221","11320700","방학2동","2099146","05","1967840000","823839000","16833000","33574000","405358000","233240000","66080000","17691000","58742000","39341000","273142000"
"20221","11380560","구산동","2602334","06","2385502000","976943000","21249000","25650000","547204000","73950000","259155000","10999000","54049000","53651000","362652000"
"20221","11380570","대조동","2535013","06","6857239000","1728096000","142689000","159431000","2148135000","45688000","158263000","117287000","485628000","229299000","1642723000"
"20221","11380600","응암3동","2360910","05","5440466000","2270738000","187021000","46201000","603775000","283846000","152636000","246165000","235221000","156868000","1257995000"
"20221","11380640","증산동","2838450","06","2322898000","623615000","31277000","81317000","243525000","731022000","90926000","14377000","98629000","28493000","379717000"
"20221","11380650","수색동","3253972","07","896065000","165542000","9607000","197575000","77868000","281855000","21855000","2247000","45418000","10158000","83940000"
"20221","11470610","신월6동","2857257","06","2067995000","1002932000","56597000","29729000","285384000","10646000","97823000","16327000","137873000","58984000","371700000"
"20221","11500591","화곡6동","3040513","07","5619307000","1199526000","40906000","21662000","1511386000","617700000","41348000","301729000","431612000","128510000","1324928000"
"20221","11500593","화곡8동","2473381","06","3842725000","1777921000","76340000","28066000","398128000","6363000","155850000","82724000","177360000","185800000","954173000"
"20221","11500641","방화3동","3044446","07","1453803000","770012000","5775000","6883000","134773000","25092000","37391000","21073000","122166000","69047000","261591000"
"20221","11530595","가리봉동","2336331","05","955860000","284709000","6810000","21662000","194944000","28089000","8066000","63293000","60717000","16379000","271191000"
"20221","11545510","가산동","2567594","06","30374354000","3919870000","13088203000","354665000","2674758000","547244000","352532000","262249000","3550571000","928190000","4696072000"
"20221","11545610","독산1동","3000453","07","8329520000","2923432000","68363000","251970000","1937671000","616153000","269177000","93992000","469610000","318702000","1380450000"
"20221","11545680","시흥2동","3181421","07","612777000","361555000","21766000","5913000","42261000","0","80673000","6804000","11515000","20895000","61395000"
"20221","11545690","시흥3동","2516251","06","1500403000","391673000","5949000","71597000","27692000","704986000","19371000","30683000","28888000","22610000","196954000"
"20221","11560660","신길4동","2717791","06","850298000","457340000","5967000","10199000","91919000","3370000","54288000","10855000","28144000","59422000","128794000"
"20221","11590605","흑석동","4224946","08","8232548000","1641187000","43082000","32028000","4015126000","234798000","223756000","116600000","278469000","186654000","1460848000"
"20221","11590630","사당2동","3884988","08","6477352000","2127531000","88605000","42470000","1167448000","161772000","187046000","332266000","409123000","193594000","1767497000"
"20221","11590660","대방동","3524765","07","6589806000","1593952000","102214000","55317000","708947000","421228000","504497000","84233000","1790528000","262819000","1066071000"
"20221","11590670","신대방1동","3845094","08","2563503000","882027000","63924000","1647000","360630000","204864000","131418000","48668000","359137000","126983000","384205000"
"20221","11650570","반포2동","6812331","09","1369332000","397662000","2426000","0","154964000","4639000","286395000","0","56326000","134349000","332571000"
"20221","11650581","반포4동","5280483","09","25067833000","2149342000","1180266000","190566000","10892395000","861566000","2103785000","166407000","1476301000","1300858000","4746347000"
"20221","11680630","대치4동","4101144","08","57505573000","1874167000","522023000","153723000","2462233000","898265000","5875644000","278186000","885184000","40942788000","3613360000"
"20221","11680656","도곡2동","6567504","09","41838738000","1674109000","152348000","147168000","570611000","318986000","307061000","99434000","36364123000","350033000","1854865000"
"20221","11680720","일원본동","5444886","09","3217017000","511205000","7632000","19228000","1862141000","5440000","157533000","1551000","152433000","65290000","434564000"
"20221","11680740","일원2동","4553185","08","1346453000","589631000","9048000","18978000","178674000","138804000","67984000","4734000","93184000","44189000","201227000"
"20221","11710600","석촌동","2927911","06","8915227000","2371548000","144170000","218777000","1692427000","821073000","434146000","205234000","558486000","427489000","2041877000"
"20221","11710647","위례동","4202887","08","4333505000","1011257000","51232000","20291000","413208000","1006338000","588155000","22526000","176119000","169036000","875343000"
"20221","11710650","잠실본동","3079387","07","15380164000","3170881000","78957000","137648000","4195127000","1520404000","648976000","538097000","891283000","456073000","3742718000"
"20221","11710720","잠실7동","6014516","09","281201000","138712000","6473000","29741000","12597000","396000","27559000","0","33568000","6695000","25460000"
"20221","11740540","명일2동","4514278","08","5254833000","736587000","24462000","5333000","1491604000","23657000","1463157000","31677000","333171000","202068000","943117000"
"20221","11110515","청운효자동","3780222","08","2767632000","829618000","173429000","27080000","145842000","15264000","44797000","61183000","475213000","63138000","932068000"
"20221","11110540","삼청동","3442534","07","2190289000","385802000","231887000","45873000","62397000","0","9041000","16857000","342655000","153754000","942023000"
"20221","11140590","광희동","3229604","07","9337490000","1184860000","3566720000","106172000","660542000","211158000","5451000","98987000","1517310000","298424000","1687866000"
"20221","11170640","이촌2동","3596083","07","409110000","181204000","13845000","0","5151000","131694000","20883000","1405000","3322000","530000","51076000"
"20221","11170690","서빙고동","4208562","08","1458145000","344532000","15559000","26400000","37175000","112351000","95235000","0","429234000","41203000","356456000"
"20221","11200540","마장동","3021967","07","4983381000","2580091000","5464000","29263000","155227000","841556000","92401000","48346000","110077000","365563000","755393000"
"20221","11200550","사근동","3099614","07","4431143000","1007546000","19686000","2952000","357203000","16843000","35083000","434791000","255348000","408693000","1892998000"
"20221","11200790","용답동","2484354","06","7982455000","889206000","58922000","28302000","3369718000","2499432000","69948000","76286000","148130000","80032000","762479000"
"20221","11215770","중곡4동","2523958","06","3019579000","1148487000","98106000","24241000","335264000","175651000","103851000","93335000","218138000","87808000","734698000"
"20221","11230545","제기동","2792227","06","8295803000","4429130000","261503000","52091000","1292106000","695746000","104822000","43729000","330319000","85655000","1000702000"
"20221","11260690","신내2동","3060535","07","3299491000","1553988000","52185000","23808000","369275000","31302000","349892000","24780000","202613000","159387000","532261000"
"20221","11290780","장위3동","3113825","07","1313838000","557418000","21075000","15593000","137674000","118562000","66306000","8000000","67024000","42593000","279593000"
"20221","11305603","번2동","2308539","05","930879000","276330000","1591000","26237000","133066000","214732000","19051000","9876000","149120000","13040000","87836000"
"20221","11320511","창1동","3038009","07","2844957000","820455000","25975000","24934000","614773000","119865000","69526000","50383000","145945000","192446000","780655000"
"20221","11320514","창4동","3547959","07","2865280000","502374000","23423000","47518000","315979000","650948000","195283000","96939000","153312000","95049000","784455000"
"20221","11320660","쌍문1동","2440535","05","1638914000","719534000","16685000","18905000","179868000","135127000","45080000","14560000","127967000","43588000","337600000"
"20221","11320670","쌍문2동","2430154","05","3766343000","846566000","67506000","393414000","364094000","517878000","136122000","53945000","258811000","230960000","897047000"
"20221","11320680","쌍문3동","2438072","05","2353397000","695662000","120520000","27389000","399554000","40390000","40698000","56619000","164009000","122818000","685738000"
"20221","11320710","방학3동","2962092","06","1606735000","526765000","16125000","1638000","291258000","10176000","112751000","22115000","100826000","72785000","452296000"
"20221","11350595","공릉1동","2786137","06","10672223000","3205182000","125622000","244562000","2228883000","1166596000","192844000","157662000","626595000","400749000","2323528000"
"20221","11350624","중계4동","3196660","07","5104423000","2281405000","33727000","86953000","670913000","6110000","209653000","128631000","171149000","140525000","1375357000"
"20221","11350630","상계1동","3030316","07","6919506000","2580639000","69652000","189495000","590660000","286252000","186122000","128129000","312351000","305153000","2271053000"
"20221","11350640","상계2동","3122902","07","18309498000","2061074000","368789000","265572000","2003371000","410780000","386994000","586792000","7448367000","812022000","3965737000"
"20221","11350710","상계9동","2955988","06","1460229000","592322000","19072000","1380000","267963000","0","150818000","7273000","61065000","96654000","263682000"
"20221","11380590","응암2동","3510245","07","1813698000","726543000","18562000","21625000","190400000","304286000","186475000","18312000","46833000","83164000","217498000"
"20221","11410555","북아현동","4172659","08","2060384000","921926000","48252000","160863000","284113000","16451000","67392000","13472000","93396000","124485000","330034000"
"20221","11410565","충현동","3210231","07","2790854000","734182000","30699000","26431000","351581000","28262000","67267000","41234000","324510000","93932000","1092756000"
"20221","11410620","홍제1동","3459117","07","2728473000","682137000","17920000","32920000","695876000","351621000","77832000","63446000","131831000","124821000","550069000"
"20221","11410640","홍제3동","2807766","06","3803488000","1568602000","39134000","56690000","865688000","190919000","125664000","30917000","70260000","178657000","676957000"
"20221","11440610","염리동","4051438","08","43995054000","286430000","24630000","22349000","47027000","457052000","213351000","31851000","42037357000","43762000","831245000"
"20221","11440660","서교동","3212258","07","44372532000","5747443000","4350562000","800552000","6451544000","98723000","1585101000","2790040000","5728606000","3716800000","13103161000"
"20221","11500520","등촌1동","3322838","07","13108717000","785395000","56978000","134172000","1210460000","5727368000","210619000","110177000","3371166000","200970000","1301412000"
"20221","11500530","등촌2동","3352636","07","2016537000","415873000","421916000","30079000","221002000","308366000","47554000","21033000","35968000","44763000","469983000"
"20221","11530560","구로5동","3213284","07","13031857000","5938606000","107182000","700825000","2277837000","60401000","146342000","185755000","772241000","558879000","2283789000"
"20221","11530760","개봉3동","2512790","06","2697993000","1550927000","25686000","53906000","209861000","245164000","58584000","38817000","76102000","51905000","387041000"
"20221","11545700","시흥4동","2405620","05","1101965000","574793000","15627000","11789000","218603000","32862000","46135000","21820000","31975000","26484000","121877000"
"20221","11560540","여의동","5590853","09","163869160000","3786259000","540193000","630054000","3525584000","86097776000","570558000","506340000","25327084000","31978961000","10906351000"
"20221","11560550","당산1동","3536432","07","4904419000","1349530000","27565000","52242000","622975000","263671000","111962000","145921000","347096000","335936000","1647521000"
"20221","11560585","도림동","3031484","07","2125684000","1186946000","11984000","34826000","70650000","102642000","85781000","17734000","101263000","77219000","436639000"
"20221","11620595","청룡동","2768161","06","8077786000","2397568000","457967000","322464000","1629201000","21863000","361007000","141285000","679476000","538481000","1528474000"
"20221","11650510","서초1동","4769119","08","9712465000","1341564000","299557000","156916000","3490890000","677514000","709153000","103463000","692192000","389432000","1851784000"
"20221","11650520","서초2동","5196131","09","177857873000","1396174000","33723000","564721000","9627124000","118178000","1063757000","160101000","1486953000","160555780000","2851362000"
"20221","11680690","개포4동","3550527","07","3373609000","923166000","90337000","313461000","484949000","135591000","178795000","20588000","208577000","429556000","588589000"
"20221","11710562","방이2동","2928271","06","13993915000","2054338000","193236000","150733000","4006769000","564142000","804185000","685757000","901892000","448934000","4183929000"
"20221","11710610","삼전동","2779980","06","6511995000","1879133000","81301000","359087000","942656000","161778000","621814000","58231000","683562000","455648000","1268785000"
"20221","11710641","문정1동","3568357","07","3232875000","1054899000","122046000","11408000","575801000","89761000","123982000","81849000","477185000","76330000","619614000"
"20221","11710642","문정2동","4425648","08","22427215000","4478303000","3890068000","1865701000","4331880000","1595856000","180784000","248220000","765494000","1422810000","3648099000"
"20221","11710670","잠실2동","6352641","09","2679384000","489341000","89714000","11098000","991278000","3592000","444947000","11473000","105573000","193015000","339353000"
"20221","11740685","길동","2840603","06","10698190000","2947256000","109142000","370506000","3323796000","135704000","241986000","293822000","738476000","297182000","2240320000"
