"상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","엑스좌표_값","와이좌표_값","자치구_코드","자치구_코드_명","행정동_코드","행정동_코드_명","영역_면적"
"D","발달상권","3120092","불광역","193770","456561","11380","은평구","11380570","대조동","61492"
"D","발달상권","3120093","연희동","193815","451927","11410","서대문구","11410615","연희동","111829"
"D","발달상권","3120094","신촌역(신촌역, 신촌로터리)","194382","450780","11410","서대문구","11410585","신촌동","343829"
"D","발달상권","3120140","문래동주민센터","190952","446141","11560","영등포구","11560605","문래동","101046"
"D","발달상권","3120141","영등포청과시장교차로","190996","446852","11560","영등포구","11560550","당산1동","80055"
"D","발달상권","3120142","대림역","190958","443850","11560","영등포구","11560720","대림3동","142571"
"D","발달상권","3120143","당산역","191262","448366","11560","영등포구","11560560","당산2동","155541"
"D","발달상권","3120031","을지로3가역","199259","451855","11140","중구","11140605","을지로동","254774"
"D","발달상권","3120032","충무로역","199553","451319","11140","중구","11140570","필동","236516"
"D","발달상권","3120096","이화여대(이대역, 이대)","194941","450990","11410","서대문구","11410585","신촌동","151417"
"D","발달상권","3120144","영중로","191608","447515","11560","영등포구","11560535","영등포동","92713"
"D","발달상권","3120145","영등포역(영등포)","191662","446554","11560","영등포구","11560535","영등포동","404780"
"D","발달상권","3120146","한강성심병원","192123","447061","11560","영등포구","11560535","영등포동","140562"
"D","발달상권","3120147","보라매역","193019","444434","11590","동작구","11590660","대방동","93027"
"D","발달상권","3120033","을지로4가역","199709","451926","11140","중구","11140605","을지로동","85528"
"D","발달상권","3120095","홍제역","195120","454298","11410","서대문구","11410620","홍제1동","100614"
"D","발달상권","3120137","문래역(문래로데오거리)","190815","446495","11560","영등포구","11560605","문래동","43658"
"D","발달상권","3120138","당산2동(영등포우체국)","190924","447794","11560","영등포구","11560560","당산2동","94477"
"D","발달상권","3120139","대림3동사거리","190957","444527","11560","영등포구","11560720","대림3동","191427"
"D","발달상권","3120029","을지로2가","198759","451740","11140","중구","11140550","명동","56876"
"D","발달상권","3120149","여의도역(여의도)","193481","447024","11560","영등포구","11560540","여의동","598658"
"D","발달상권","3120150","63빌딩","194670","446691","11560","영등포구","11560540","여의동","40709"
"D","발달상권","3120151","보라매공원","193370","443533","11590","동작구","11590680","신대방2동","119689"
"D","발달상권","3120152","신대방삼거리역","193572","444444","11590","동작구","11590660","대방동","112198"
"D","발달상권","3120153","노량진역(노량진)","194719","446060","11590","동작구","11590510","노량진1동","443826"
"D","발달상권","3120036","장충동족발거리(남소영길)","200486","451165","11140","중구","11140580","장충동","88202"
"D","발달상권","3120037","동대문역사문화공원역","200652","451769","11140","중구","11140590","광희동","370638"
"D","발달상권","3120038","약수역","200886","450529","11140","중구","11140625","다산동","136837"
"D","발달상권","3120039","신당역","201389","451766","11140","중구","11140615","신당동","198976"
"D","발달상권","3120040","용산전자상가(용산역)","196602","448198","11170","용산구","11170625","한강로동","365025"
"D","발달상권","3120041","신용산역(용산역)","196759","447723","11170","용산구","11170625","한강로동","1031423"
"D","발달상권","3120208","청담사거리(청담동명품거리)","204217","447261","11680","강남구","11680565","청담동","331337"
"D","발달상권","3120209","강남구청(청담역_8번, 강남세무서)","204377","446586","11680","강남구","11680565","청담동","134148"
"D","발달상권","3120210","선릉역","204364","445017","11680","강남구","11680630","대치4동","360434"
"D","발달상권","3120211","도성초등학교","204639","444576","11680","강남구","11680630","대치4동","72437"
"D","발달상권","3120212","한티역","204740","444220","11680","강남구","11680630","대치4동","112734"
"D","발달상권","3120213","삼성중앙역","204752","445788","11680","강남구","11680590","삼성2동","228925"
"D","발달상권","3120214","영동대교남단교차로","204844","447175","11680","강남구","11680565","청담동","89136"
"D","발달상권","3120215","포스코사거리","204975","445263","11680","강남구","11680590","삼성2동","318626"
"D","발달상권","3120216","경기고교사거리(경기고교앞사거리)","205005","446809","11680","강남구","11680565","청담동","71695"
"D","발달상권","3120217","대치사거리","205165","444843","11680","강남구","11680630","대치4동","159411"
"D","발달상권","3120218","코엑스","205226","445856","11680","강남구","11680580","삼성1동","145396"
"D","발달상권","3120219","은마아파트","205359","444378","11680","강남구","11680630","대치4동","149660"
"D","발달상권","3120220","대치역","205508","443861","11680","강남구","11680600","대치1동","163253"
"D","발달상권","3120221","봉은사역","205516","446111","11680","강남구","11680580","삼성1동","124926"
"D","발달상권","3120222","삼성역","205584","445468","11680","강남구","11680610","대치2동","356337"
"D","발달상권","3120223","휘문고교사거리","205806","444988","11680","강남구","11680610","대치2동","133570"
"D","발달상권","3120224","수서역","209112","443153","11680","강남구","11680750","수서동","60183"
"D","발달상권","3120225","잠실새내역(신천)","207301","445671","11710","송파구","11710650","잠실본동","238047"
"D","발달상권","3120226","석촌고분역","208581","444877","11710","송파구","11710600","석촌동","129121"
"D","발달상권","3120227","잠실역","208953","446061","11710","송파구","11710710","잠실6동","526867"
"D","발달상권","3120228","석촌역(석촌호수)","209420","445178","11710","송파구","11710580","송파1동","228150"
"D","발달상권","3120034","중구청(퇴계로4가)","199832","451557","11140","중구","11140590","광희동","95213"
"D","발달상권","3120035","퇴계로5가","200172","451544","11140","중구","11140590","광희동","48951"
"D","발달상권","3120097","충정로역","196738","451218","11410","서대문구","11410565","충현동","59549"
"D","발달상권","3120098","DMC(디지털미디어시티)","190266","453378","11440","마포구","11440740","상암동","347758"
"D","발달상권","3120099","월드컵경기장역(월드컵경기장)","190957","452186","11440","마포구","11440730","성산2동","269851"
"D","발달상권","3120148","국회의사당역(국회의사당)","192994","447676","11560","영등포구","11560540","여의동","353915"
"D","발달상권","3120232","송파나루역","209906","445634","11710","송파구","11710580","송파1동","60912"
"D","발달상권","3120233","몽촌토성역","210030","446282","11710","송파구","11710562","방이2동","115003"
"D","발달상권","3120234","가락시장역","210499","443922","11710","송파구","11710620","가락본동","165196"
"D","발달상권","3120235","문정역","210608","442903","11710","송파구","11710642","문정2동","333436"
"D","발달상권","3120236","장지역(가든파이브)","210906","442074","11710","송파구","11710642","문정2동","211338"
"D","발달상권","3120237","경찰병원역","210683","444197","11710","송파구","11710620","가락본동","198351"
"D","발달상권","3120238","방이역","211087","445537","11710","송파구","11710561","방이1동","45610"
"D","발달상권","3120239","오금역","211154","444709","11710","송파구","11710620","가락본동","151650"
"D","발달상권","3120240","개롱역","211903","444074","11710","송파구","11710632","가락2동","107416"
"D","발달상권","3120241","거여역","212871","443719","11710","송파구","11710532","거여2동","94954"
"D","발달상권","3120242","강동구청역","210844","447756","11740","강동구","11740640","성내1동","205710"
"D","발달상권","3120246","길동역","212223","448561","11740","강동구","11740685","길동","242674"
"D","발달상권","3120247","굽은다리역","212606","449599","11740","강동구","11740600","천호1동","94552"
"D","발달상권","3120248","명일역","212758","450202","11740","강동구","11740530","명일1동","143099"
"D","발달상권","3120249","고덕역","213696","450444","11740","강동구","11740540","명일2동","92407"
"D","발달상권","3120187","신논현역","202235","445062","11680","강남구","11680521","논현1동","382392"
"D","발달상권","3120188","압구정역","202482","447331","11680","강남구","11680510","신사동","251746"
"D","발달상권","3120189","강남역","202454","444235","11650","서초구","11650520","서초2동","617547"
"D","발달상권","3120243","천호역","210998","448898","11740","강동구","11740610","천호2동","215270"
"D","발달상권","3120244","암사역","211298","450214","11740","강동구","11740580","암사2동","80605"
"D","발달상권","3120245","둔촌역","211926","447436","11740","강동구","11740660","성내3동","165420"
"D","발달상권","3120229","방이동먹자골목","209657","446106","11710","송파구","11710562","방이2동","146694"
"D","발달상권","3120230","송파사거리(송파역)","209754","444634","11710","송파구","11710600","석촌동","102341"
"D","발달상권","3120231","가락시장","209881","443794","11710","송파구","11710631","가락1동","615953"
"D","발달상권","3120199","경복아파트교차로","203449","445392","11680","강남구","11680640","역삼1동","112742"
"D","발달상권","3120200","학동사거리","203460","447067","11680","강남구","11680565","청담동","266597"
"D","발달상권","3120201","도곡1동","203531","443680","11680","강남구","11680640","역삼1동","169293"
"D","발달상권","3120202","압구정로데오역(압구정로데오)","203548","447476","11680","강남구","11680545","압구정동","265702"
"D","발달상권","3120203","강남구청역","203597","446308","11680","강남구","11680531","논현2동","173252"
"D","발달상권","3120204","르네상스호텔사거리","203786","444848","11680","강남구","11680640","역삼1동","160960"
"D","발달상권","3120205","매봉역","203882","442769","11680","강남구","11680656","도곡2동","122443"
"D","발달상권","3120206","개나리아파트","203905","444200","11680","강남구","11680650","역삼2동","148412"
"D","발달상권","3120207","선정릉역","204022","445778","11680","강남구","11680590","삼성2동","323475"
"D","발달상권","3120190","강남을지병원","202498","446725","11680","강남구","11680545","압구정동","295195"
"D","발달상권","3120191","학동역","202659","446009","11680","강남구","11680521","논현1동","366287"
"D","발달상권","3120192","뱅뱅사거리","202785","443423","11680","강남구","11680640","역삼1동","317600"
"D","발달상권","3120193","도산공원교차로","202968","446898","11680","강남구","11680545","압구정동","185023"
"D","발달상권","3120194","언주역(차병원)","203009","445326","11680","강남구","11680531","논현2동","242446"
"D","발달상권","3120195","성수대교남단","203046","447576","11680","강남구","11680545","압구정동","126830"
"D","발달상권","3120196","서울세관","203125","446206","11680","강남구","11680531","논현2동","185480"
"D","발달상권","3120197","역삼역","203179","444549","11680","강남구","11680640","역삼1동","562807"
"D","발달상권","3120198","구역삼세무서","203290","444009","11680","강남구","11680640","역삼1동","291470"
"R","전통시장","3130293","봉천중앙시장","195973","442762","11620","관악구","11620615","중앙동","17101"
"R","전통시장","3130294","관악중부시장","196125","442778","11620","관악구","11620575","행운동","27900"
"R","전통시장","3130295","인헌시장(원당종합시장)","196979","441661","11620","관악구","11620625","인헌동","42171"
"R","전통시장","3130296","남부종합시장","198664","443924","11650","서초구","11650590","방배본동","6658"
"R","전통시장","3130301","양재시장","203426","442741","11650","서초구","11650651","양재1동","8409"
"R","전통시장","3130302","강남시장(강남구 강남시장)","201828","446589","11680","강남구","11680510","신사동","3961"
"R","전통시장","3130303","영동전통시장","202138","445525","11680","강남구","11680521","논현1동","39097"
"R","전통시장","3130304","신사상가","202510","448092","11680","강남구","11680545","압구정동","2739"
"R","전통시장","3130305","논현종합시장","203038","445603","11680","강남구","11680531","논현2동","6787"
"R","전통시장","3130306","강남언주로","203794","445045","11680","강남구","11680640","역삼1동","22922"
"R","전통시장","3130307","도곡시장","204573","444284","11680","강남구","11680650","역삼2동","7462"
"R","전통시장","3130308","청담삼익시장","205090","446987","11680","강남구","11680565","청담동","7529"
"R","전통시장","3130314","풍납시장","210613","448663","11710","송파구","11710510","풍납1동","120813"
"R","전통시장","3130315","문정동 로데오거리 상점가(문정동 로데오거리)","210897","443396","11710","송파구","11710620","가락본동","75829"
"R","전통시장","3130316","마천시장","213305","444320","11710","송파구","11710550","마천2동","9557"
"R","전통시장","3130317","마천중앙시장","213364","444298","11710","송파구","11710550","마천2동","33745"
"R","전통시장","3130318","로데오거리상점가","211228","448860","11740","강동구","11740610","천호2동","56564"
"R","전통시장","3130319","성내전통시장","211269","448247","11740","강동구","11740650","성내2동","31651"
"R","전통시장","3130320","암사종합시장","211408","450161","11740","강동구","11740570","암사1동","37201"
"R","전통시장","3130321","장신구 특화거리 상점가","211418","447594","11740","강동구","11740640","성내1동","38487"
"R","전통시장","3130322","고분다리전통시장","211771","449208","11740","강동구","11740620","천호3동","20499"
"R","전통시장","3130323","둔촌역전통시장","211868","447599","11740","강동구","11740660","성내3동","36613"
"R","전통시장","3130215","대원종합시장","185545","449460","11500","강서구","11500560","화곡3동","3092"
"R","전통시장","3130309","은마종합상점가","205628","444032","11680","강남구","11680610","대치2동","30661"
"R","전통시장","3130310","강남개포시장","205978","443274","11680","강남구","11680670","개포2동","25364"
"R","전통시장","3130311","새마을시장","207534","445500","11710","송파구","11710650","잠실본동","79375"
"R","전통시장","3130312","석촌시장","209466","444551","11710","송파구","11710600","석촌동","46711"
"R","전통시장","3130313","방이시장","210214","445738","11710","송파구","11710562","방이2동","143645"
"R","전통시장","3130324","길동복조리시장","212690","448844","11740","강동구","11740685","길동","29464"
"R","전통시장","3130325","명일전통시장","212839","449976","11740","강동구","11740530","명일1동","27547"
"R","전통시장","3130326","고덕 골목형상점가","215010","450928","11740","강동구","11740560","고덕2동","29082"
"R","전통시장","3130327","평화시장(남평화시장, 제일평화시장, 신평화패션타운)","200994","452152","11140","중구","11140615","신당동","36213"
"R","전통시장","3130289","봉일시장","194553","442944","11620","관악구","11620605","은천동","4844"
"R","전통시장","3130290","영림시장","194966","442472","11620","관악구","11620595","청룡동","72197"
"R","전통시장","3130291","봉천제일종합시장","195085","442420","11620","관악구","11620595","청룡동","3079"
"R","전통시장","3130292","봉천현대시장","195277","443011","11620","관악구","11620605","은천동","5418"
"R","전통시장","3130131","동북프라자","201694","457845","11305","강북구","11305534","삼양동","8454"
"R","전통시장","3130132","삼양골목시장(삼양시장)","201680","458392","11305","강북구","11305534","삼양동","47564"
"R","전통시장","3130133","우이골목시장(우이시장)","201751","460755","11305","강북구","11305625","수유2동","54278"
"R","전통시장","3130134","솔샘시장(미아6,7동골목시장)","201740","457759","11305","강북구","11305575","삼각산동","21168"
"R","전통시장","3130223","고척근린시장","186721","444751","11530","구로구","11530730","고척2동","29145"
"R","전통시장","3130224","개봉프라자(고척근린시장)","186837","444739","11530","구로구","11530730","고척2동","2954"
"R","전통시장","3130225","개봉중앙시장","187149","443562","11530","구로구","11530750","개봉2동","79713"
"R","전통시장","3130226","고척프라자","187873","444929","11530","구로구","11530720","고척1동","6013"
"R","전통시장","3130227","고척골목시장상점가(그라운드 고척)","187952","444881","11530","구로구","11530720","고척1동","17693"
"R","전통시장","3130228","구로시장","189872","443283","11530","구로구","11530550","구로4동","13770"
"R","전통시장","3130053","백학시장","201732","451624","11140","중구","11140650","신당5동","42212"
"R","전통시장","3130054","황학동주방가구거리상점가","201822","452134","11140","중구","11140670","황학동","72884"
"R","전통시장","3130055","황학시장(서울중앙시장, 신중앙시장)","201889","451973","11140","중구","11140670","황학동","39709"
"R","전통시장","3130056","용산용문시장","196483","448549","11170","용산구","11170590","용문동","40246"
"R","전통시장","3130057","만리시장","196790","450199","11170","용산구","11170555","청파동","6775"
"R","전통시장","3130135","수유중앙골목시장(수유중앙시장)","201872","460117","11305","강북구","11305635","수유3동","30758"
"R","전통시장","3130136","수유재래시장","201913","459134","11305","강북구","11305615","수유1동","10960"
"R","전통시장","3130137","수유전통시장(수유시장, 수유골목시장)","201998","459062","11305","강북구","11305615","수유1동","37023"
"R","전통시장","3130138","수유프라자","202081","459124","11305","강북구","11305615","수유1동","2065"
"R","전통시장","3130139","강북종합전통시장(강북종합골목시장)","202329","460268","11305","강북구","11305635","수유3동","74901"
"R","전통시장","3130229","남구로시장","189966","443409","11530","구로구","11530550","구로4동","45490"
"R","전통시장","3130230","가리봉시장","190201","442473","11530","구로구","11530595","가리봉동","20139"
"R","전통시장","3130231","독산동 우시장","190847","440814","11545","금천구","11545610","독산1동","63392"
"R","전통시장","3130232","독산동 맛나는거리상점가(독산동 맛나는거리)","191176","441096","11545","금천구","11545640","독산4동","29410"
"R","전통시장","3130058","이촌종합시장","197769","446792","11170","용산구","11170630","이촌1동","7486"
"R","전통시장","3130059","후암시장","197903","450066","11170","용산구","11170510","후암동","33290"
"R","전통시장","3130060","신흥시장","198682","449528","11170","용산구","11170520","용산2가동","3810"
"R","전통시장","3130061","이태원시장","199066","448264","11170","용산구","11170650","이태원1동","10573"
"R","전통시장","3130062","보광시장","200001","447575","11170","용산구","11170700","보광동","10506"
"R","전통시장","3130063","신금호역 골목형상점가","201778","450475","11200","성동구","11200615","금호2?3가동","15024"
"R","전통시장","3130064","금남시장","201970","449892","11200","성동구","11200615","금호2?3가동","11274"
"R","전통시장","3130065","무학봉상점가","202706","451363","11200","성동구","11200520","왕십리2동","69338"
"R","전통시장","3130216","화곡중앙시장","185783","448352","11500","강서구","11500540","화곡1동","34409"
"R","전통시장","3130217","화곡본동시장","186203","449328","11500","강서구","11500590","화곡본동","21265"
"R","전통시장","3130218","신월중앙시장","186245","451048","11500","강서구","11500535","등촌3동","6449"
"R","전통시장","3130219","까치산시장","186491","448139","11500","강서구","11500593","화곡8동","39544"
"R","전통시장","3130220","등마루시장","187585","450820","11500","강서구","11500520","등촌1동","14496"
"R","전통시장","3130221","남부골목시장(남부화곡시장, 남부시장)","187694","448184","11500","강서구","11500570","화곡4동","81027"
"R","전통시장","3130222","오류시장","186135","444133","11530","구로구","11530770","오류1동","20163"
"R","전통시장","3130049","신당 미래유산 먹거리 골목형상점가","201309","451478","11140","중구","11140615","신당동","10196"
"R","전통시장","3130050","청평화시장","201330","452194","11140","중구","11140615","신당동","14440"
"R","전통시장","3130051","동화동 골목형상점가","201543","451430","11140","중구","11140665","동화동","60206"
"R","전통시장","3130052","서울중앙시장(신중앙시장)","201683","451934","11140","중구","11140670","황학동","70002"
"R","전통시장","3130234","푸른터시장(기능상실)","191277","442035","11545","금천구","11545630","독산3동","6342"
"R","전통시장","3130235","대명여울빛거리시장(대명시장)","191342","439355","11545","금천구","11545670","시흥1동","51350"
"R","전통시장","3130236","비단길현대시장(현대시장)","191404","439747","11545","금천구","11545670","시흥1동","71349"
"R","전통시장","3130237","박미시장(기능상실)","191603","437869","11545","금천구","11545690","시흥3동","7798"
"R","전통시장","3130238","은행나무시장","192025","439150","11545","금천구","11545710","시흥5동","36517"
"R","전통시장","3130239","양남시장","190381","447047","11560","영등포구","11560610","양평1동","2975"
"R","전통시장","3130066","행당시장상점가","202943","451296","11200","성동구","11200560","행당1동","81008"
"R","전통시장","3130067","왕십리도선동상점가","203030","451634","11200","성동구","11200535","왕십리도선동","86695"
"R","전통시장","3130144","백운시장","201378","461769","11320","도봉구","11320660","쌍문1동","16119"
"R","전통시장","3130145","쌍문역둘리상점가","202849","460721","11320","도봉구","11320680","쌍문3동","32420"
"R","전통시장","3130146","쌍문시장(쌍문역골목시장)","202853","460960","11320","도봉구","11320680","쌍문3동","108994"
"R","전통시장","3130147","쌍문역동측상점가","203089","460798","11320","도봉구","11320511","창1동","33857"
"R","전통시장","3130240","영등포유통상가","190643","447018","11560","영등포구","11560550","당산1동","47667"
"R","전통시장","3130241","선유도역 골목형상점가","190776","448469","11560","영등포구","11560620","양평2동","73950"
"R","전통시장","3130242","대림중앙 골목형상점가","191020","443257","11560","영등포구","11560710","대림2동","19474"
"R","전통시장","3130070","뚝섬역상점가","204339","449882","11200","성동구","11200660","성수1가2동","56166"
"R","전통시장","3130148","방학동도깨비시장","203111","462837","11320","도봉구","11320700","방학2동","42546"
"R","전통시장","3130149","창동신창시장","203283","460012","11320","도봉구","11320512","창2동","58415"
"R","전통시장","3130245","영일시장","191222","446445","11560","영등포구","11560605","문래동","60601"
"R","전통시장","3130246","영등포청과시장(조광시장)","191260","446913","11560","영등포구","11560550","당산1동","96522"
"R","전통시장","3130243","도림시장","191026","445598","11560","영등포구","11560585","도림동","5598"
"R","전통시장","3130244","대림중앙시장","191108","443509","11560","영등포구","11560710","대림2동","47326"
"R","전통시장","3130068","마장축산물시장","203467","452337","11200","성동구","11200540","마장동","218303"
"R","전통시장","3130069","한양대앞상점가(한양시장, 왕십리맛골목)","203578","451118","11200","성동구","11200550","사근동","23243"
"R","전통시장","3130140","숭인시장","202587","457096","11305","강북구","11305555","송천동","32450"
"R","전통시장","3130141","강북북부골목시장","202637","459570","11305","강북구","11305595","번1동","30294"
"R","전통시장","3130142","강북북부시장","202680","459624","11305","강북구","11305595","번1동","4209"
"R","전통시장","3130143","방천골목시장","202925","457018","11305","강북구","11305545","송중동","20242"
"R","전통시장","3130233","남문시장","191247","441612","11545","금천구","11545630","독산3동","48355"
"R","전통시장","3130151","신도봉시장","203672","463403","11320","도봉구","11320521","도봉1동","8485"
"R","전통시장","3130152","오!도봉거리 상점가","204052","463707","11320","도봉구","11320522","도봉2동","24434"
"R","전통시장","3130153","창동역상점가","204350","461477","11320","도봉구","11320514","창4동","33628"
"R","전통시장","3130154","상계주공1단지(가)상가","205249","460811","11350","노원구","11350695","상계6?7동","6758"
"R","전통시장","3130274","사당1동먹자골목상점가(사당1동먹자골목)","198283","442093","11590","동작구","11590620","사당1동","40304"
"R","전통시장","3130275","강남골목시장","191590","442605","11620","관악구","11620725","조원동","14823"
"R","전통시장","3130276","신림중앙시장(조원동 펭귄시장)","192184","442657","11620","관악구","11620725","조원동","7150"
"R","전통시장","3130277","조원동 펭귄시장(신림중앙시장)","192141","442580","11620","관악구","11620725","조원동","32672"
"R","전통시장","3130278","미성동 도깨비시장 골목형상점가","192599","441665","11620","관악구","11620765","미성동","24874"
"R","전통시장","3130279","관악신사시장","192640","442964","11620","관악구","11620685","신사동","49986"
"R","전통시장","3130280","신림종합시장","192702","442782","11620","관악구","11620685","신사동","8761"
"R","전통시장","3130077","조양시장","205965","448824","11215","광진구","11215847","자양4동","5328"
"R","전통시장","3130078","화양제일골목시장","206085","449309","11215","광진구","11215710","화양동","18616"
"R","전통시장","3130079","한아름시장","206170","449309","11215","광진구","11215710","화양동","11040"
"R","전통시장","3130080","자양종합시장(기능상실)","206753","448042","11215","광진구","11215830","자양2동","6160"
"R","전통시장","3130081","자양골목전통시장(자양골목시장)","207041","448310","11215","광진구","11215820","자양1동","43688"
"R","전통시장","3130082","면곡골목시장","207179","452397","11215","광진구","11215760","중곡3동","7793"
"R","전통시장","3130083","중곡제일시장(중곡제일골목시장, 광성시장)","207176","451590","11215","광진구","11215740","중곡1동","41751"
"R","전통시장","3130155","시영B상가(중계 그린아파트 B 상가)","205667","460390","11350","노원구","11350625","중계2?3동","8516"
"R","전통시장","3130156","시영2단지 무지개종합상가(중계 무지개2단지아파트상가)","205794","460391","11350","노원구","11350625","중계2?3동","15764"
"R","전통시장","3130157","상계중앙시장","206204","462218","11350","노원구","11350670","상계5동","52463"
"R","전통시장","3130158","상계역전종합상가","206452","462381","11350","노원구","11350670","상계5동","11940"
"R","전통시장","3130159","공릉동 도깨비시장","206706","458084","11350","노원구","11350595","공릉1동","57720"
"R","전통시장","3130160","수일시장","190733","453738","11380","은평구","11380650","수색동","11753"
"R","전통시장","3130161","증산종합시장","191631","453575","11380","은평구","11380640","증산동","8072"
"R","전통시장","3130162","증산골목시장","192205","454342","11380","은평구","11380640","증산동","7969"
"R","전통시장","3130255","영등포전통시장","191885","446846","11560","영등포구","11560535","영등포동","55174"
"R","전통시장","3130256","신동시장","191932","445186","11560","영등포구","11560650","신길3동","4593"
"R","전통시장","3130257","영등포시장기계공구상가","192049","446670","11560","영등포구","11560535","영등포동","39289"
"R","전통시장","3130258","영진시장A동","192568","444551","11560","영등포구","11560680","신길6동","6326"
"R","전통시장","3130259","대신시장","192707","445752","11560","영등포구","11560630","신길1동","8116"
"R","전통시장","3130260","신대방1동골목상권","191941","443427","11590","동작구","11590670","신대방1동","21868"
"R","전통시장","3130261","성대전통시장(성대시장)","193904","444409","11590","동작구","11590550","상도3동","53092"
"R","전통시장","3130084","신성시장(신성골목시장)","207823","450945","11215","광진구","11215770","중곡4동","16181"
"R","전통시장","3130085","용두시장","202630","453217","11230","동대문구","11230536","용신동","5527"
"R","전통시장","3130086","서울약령시장","203314","453617","11230","동대문구","11230545","제기동","165313"
"R","전통시장","3130087","경동광성상가(경동시장)","203445","453527","11230","동대문구","11230545","제기동","20976"
"R","전통시장","3130088","경동시장","203454","453277","11230","동대문구","11230545","제기동","21323"
"R","전통시장","3130089","청량리수산시장","203592","453168","11230","동대문구","11230536","용신동","30328"
"R","전통시장","3130090","청량리종합시장","203585","453348","11230","동대문구","11230545","제기동","24349"
"R","전통시장","3130163","응암오거리상점가","192561","454386","11380","은평구","11380600","응암3동","53602"
"R","전통시장","3130164","역촌중앙시장","192605","457088","11380","은평구","11380552","갈현2동","5144"
"R","전통시장","3130247","우리시장","191589","444148","11560","영등포구","11560700","대림1동","16285"
"R","전통시장","3130248","영등포역지하도상점가","191565","446096","11560","영등포구","11560515","영등포본동","154926"
"R","전통시장","3130249","동남상가","191659","446794","11560","영등포구","11560535","영등포동","1854"
"R","전통시장","3130250","삼구시장(로타리상가)","191658","446738","11560","영등포구","11560535","영등포동","5729"
"R","전통시장","3130253","영신상가(제일상가)","191746","446714","11560","영등포구","11560535","영등포동","5196"
"R","전통시장","3130254","남서울상가","191773","446763","11560","영등포구","11560535","영등포동","3391"
"R","전통시장","3130071","성수역 골목형상점가","204684","449660","11200","성동구","11200690","성수2가3동","10659"
"R","전통시장","3130072","성동용답상가시장","204691","451606","11200","성동구","11200790","용답동","118065"
"R","전통시장","3130073","뚝도시장","204817","448747","11200","성동구","11200670","성수2가1동","21456"
"R","전통시장","3130074","영동교골목시장","205643","448742","11215","광진구","11215847","자양4동","14261"
"R","전통시장","3130075","노룬산시장(노룬산골목시장)","205724","448577","11215","광진구","11215847","자양4동","10816"
"R","전통시장","3130076","능동로골목시장","205916","448409","11215","광진구","11215847","자양4동","28990"
"R","전통시장","3130150","창동골목시장","203458","459884","11320","도봉구","11320513","창3동","39982"
"R","전통시장","3130269","강남시장(동작구 강남시장)","195879","444165","11590","동작구","11590530","상도1동","2889"
"R","전통시장","3130270","흑석시장","196718","445267","11590","동작구","11590605","흑석동","2989"
"R","전통시장","3130271","남성역골목시장","197564","442670","11590","동작구","11590650","사당4동","29047"
"R","전통시장","3130272","사당시장","197803","442619","11590","동작구","11590650","사당4동","5844"
"R","전통시장","3130273","남성사계시장(남성시장)","198271","443197","11590","동작구","11590630","사당2동","43008"
"R","전통시장","3130091","청량종합도매시장","203592","453624","11230","동대문구","11230545","제기동","45678"
"R","전통시장","3130092","청량리농수산물시장","203589","453469","11230","동대문구","11230545","제기동","32477"
"R","전통시장","3130093","동서시장","203663","453370","11230","동대문구","11230545","제기동","4579"
"R","전통시장","3130094","청량리청과물시장","203780","453376","11230","동대문구","11230545","제기동","28297"
"R","전통시장","3130095","청량리전통시장","203840","453595","11230","동대문구","11230545","제기동","30889"
"R","전통시장","3130096","동부시장","204647","451974","11230","동대문구","11230600","답십리1동","6617"
"R","전통시장","3130097","답십리 건축자재시장","204773","452043","11230","동대문구","11230600","답십리1동","51943"
"R","전통시장","3130169","대조시장","193520","456658","11380","은평구","11380570","대조동","54016"
"R","전통시장","3130170","제일시장","193757","456715","11380","은평구","11380570","대조동","21253"
"R","전통시장","3130171","불광먹자골목 골목형상점가","193917","456762","11380","은평구","11380520","불광1동","45981"
"R","전통시장","3130172","모래내시장(서중시장)","192506","452283","11410","서대문구","11410690","남가좌1동","24841"
"R","전통시장","3130173","백련시장","193207","453049","11410","서대문구","11410700","남가좌2동","2130"
"R","전통시장","3130174","연희사러가","193787","451957","11410","서대문구","11410615","연희동","4763"
"R","전통시장","3130175","신촌 상인회(신촌상점가)","194450","450775","11410","서대문구","11410585","신촌동","6147"
"R","전통시장","3130281","우림시장","192959","441201","11620","관악구","11620775","난곡동","6466"
"R","전통시장","3130282","난곡 골목형상점가","192987","441112","11620","관악구","11620775","난곡동","11565"
"R","전통시장","3130283","신원시장","193546","442582","11620","관악구","11620655","신원동","26568"
"R","전통시장","3130284","관악종합시장(신원시장)","193636","442462","11620","관악구","11620655","신원동","2721"
"R","전통시장","3130100","답십리시장","205141","452676","11230","동대문구","11230610","답십리2동","22189"
"R","전통시장","3130101","답십리현대시장","205160","451944","11230","동대문구","11230610","답십리2동","18344"
"R","전통시장","3130102","이문제일시장","205511","456109","11230","동대문구","11230750","이문2동","7291"
"R","전통시장","3130176","유진상가","194956","454672","11410","서대문구","11410660","홍은1동","18531"
"R","전통시장","3130177","인왕시장(홍제골목형상점가)","194989","454592","11410","서대문구","11410640","홍제3동","22776"
"R","전통시장","3130178","이대 앞 스타트업 상점가","195118","451097","11410","서대문구","11410585","신촌동","7526"
"R","전통시장","3130179","이화여대 3,5,7길 상점가","195141","450967","11410","서대문구","11410585","신촌동","55638"
